vid	text	duration_sec	word_count	file_path	source
pkV9v250i4w-00:03:07.687-00:03:11.891	"The words ""if possible"" needs to be replaced with terminology that requires interpreters."	4.204	13	D:\signbridge_dataset\openasl\train\pkV9v250i4w-00.03.07.687-00.03.11.891.mp4	openasl
F38nf-l4VmU_8-5-rgb_front	Dip a clean wash cloth in it.	2.2	7	D:\signbridge_dataset\how2sign\train\F38nf-l4VmU_8-5-rgb_front.mp4	how2sign
Pb5-6L5KgOk-00:06:59.360-00:07:02.904	Elspeth Perry simply says Ew!	3.55	5	D:\signbridge_dataset\openasl\train\Pb5-6L5KgOk-00.06.59.360-00.07.02.904.mp4	openasl
uRKavR-SF7w-00:03:49.229-00:03:52.299	Most students have gone home.	3.07	5	D:\signbridge_dataset\openasl\train\uRKavR-SF7w-00.03.49.229-00.03.52.299.mp4	openasl
HtJGYKYqMBA-00:02:28.800-00:02:35.919	Updates are coming in daily from state and city officials all across the country.	7.119	14	D:\signbridge_dataset\openasl\train\HtJGYKYqMBA-00.02.28.800-00.02.35.919.mp4	openasl
HkQF_1B90EE-00:08:04.319-00:08:11.759	We have an update to a viral video story we told you about earlier this week.	7.45	16	D:\signbridge_dataset\openasl\train\HkQF_1B90EE-00.08.04.319-00.08.11.759.mp4	openasl
1l6MC-9BQa0_1-5-rgb_front	My name is Derek Tarnow, I've been playing guitar for twelve years and I teach and perform.	6.75	17	D:\signbridge_dataset\how2sign\train\1l6MC-9BQa0_1-5-rgb_front.mp4	how2sign
hzpuXBlOJjk-00:09:44.958-00:09:48.461	It's always been the same story until finally we got a principal who is deaf!	3.503	16	D:\signbridge_dataset\openasl\train\hzpuXBlOJjk-00.09.44.958-00.09.48.461.mp4	openasl
2VaCIOSpIWc_9-8-rgb_front	However, the cord would make it a dangerous toy for younger children.	5.3	12	D:\signbridge_dataset\how2sign\train\2VaCIOSpIWc_9-8-rgb_front.mp4	how2sign
PyBY9-dSJt8-00:02:46.064-00:02:51.000	We are tired of being left behind as technology advances forward at lightning speed.	4.95	14	D:\signbridge_dataset\openasl\train\PyBY9-dSJt8-00.02.46.064-00.02.51.000.mp4	openasl
a6R0oP_swBU-00:00:58.081-00:01:00.060	They're optimistic about the bill which is great news.	2.0	10	D:\signbridge_dataset\openasl\train\a6R0oP_swBU-00.00.58.081-00.01.00.060.mp4	openasl
d-cJHsXcKCQ_7-8-rgb_front	But if you can, you want to stay away from too many people.	2.95	13	D:\signbridge_dataset\how2sign\train\d-cJHsXcKCQ_7-8-rgb_front.mp4	how2sign
14diAi-BS40-00:09:14.678-00:09:19.767	Lowe said the student broke down.	5.1	6	D:\signbridge_dataset\openasl\train\14diAi-BS40-00.09.14.678-00.09.19.767.mp4	openasl
kjhsBjBQWO0-00:00:19.440-00:00:25.239	We're not done, there's still work to do.	5.8	10	D:\signbridge_dataset\openasl\train\kjhsBjBQWO0-00.00.19.440-00.00.25.239.mp4	openasl
furfAAKJFvw_5-4-rgb_front	And that specific tea is called sincha, very first picking of the year.	3.45	13	D:\signbridge_dataset\how2sign\train\furfAAKJFvw_5-4-rgb_front.mp4	how2sign
Asw-hzCFpsk-00:19:17.208-00:19:21.500	Thank you to Deborah May for the video.	4.3	8	D:\signbridge_dataset\openasl\train\Asw-hzCFpsk-00.19.17.208-00.19.21.500.mp4	openasl
dAzt--IDaFY-00:03:02.860-00:03:10.840	In addition to the room, every guest services stand in the stadium now offers sensory bags.	8.0	16	D:\signbridge_dataset\openasl\train\dAzt--IDaFY-00.03.02.860-00.03.10.840.mp4	openasl
4PE3myd8L3Q_7-5-rgb_front	Now there are not many wines that are carbonated.	3.15	9	D:\signbridge_dataset\how2sign\train\4PE3myd8L3Q_7-5-rgb_front.mp4	how2sign
g6dL_64oZ3Y-00:01:34.959-00:01:42.000	Supporters say this move will bring stability to the area.	7.05	10	D:\signbridge_dataset\openasl\train\g6dL_64oZ3Y-00.01.34.959-00.01.42.000.mp4	openasl
WU1qiDlaS5I-00:00:47.500-00:00:53.759	With your input, the DOJ will realize how important it is to have accessible websites and create a strong rule from there.	6.259	22	D:\signbridge_dataset\openasl\train\WU1qiDlaS5I-00.00.47.500-00.00.53.759.mp4	openasl
19FB-dmluQw_15-3-rgb_front	I know you can't get that in a real game of golf, but you can in golf solitaire.	4.4	18	D:\signbridge_dataset\how2sign\train\19FB-dmluQw_15-3-rgb_front.mp4	how2sign
1PESZk6BzQM_7-5-rgb_front	And that's going to be general relaxation therapy for the ears.	5.85	11	D:\signbridge_dataset\how2sign\train\1PESZk6BzQM_7-5-rgb_front.mp4	how2sign
onXu9BgH_9o-00:03:12.159-00:03:17.439	Four people have died and nearly 1,700 people have been injured.	5.3	11	D:\signbridge_dataset\openasl\train\onXu9BgH_9o-00.03.12.159-00.03.17.439.mp4	openasl
VKkz-ODRIXY-00:00:36.060-00:00:43.799	Police say one person was shot after a verbal altercation in the food court area.	7.75	15	D:\signbridge_dataset\openasl\train\VKkz-ODRIXY-00.00.36.060-00.00.43.799.mp4	openasl
aLhtVMR3SNw_6-5-rgb_front	You want to be careful not to carry.	1.95	8	D:\signbridge_dataset\how2sign\train\aLhtVMR3SNw_6-5-rgb_front.mp4	how2sign
UmqdBQBakC4-00:07:17.759-00:07:20.560	Plan ahead.	2.801	2	D:\signbridge_dataset\openasl\train\UmqdBQBakC4-00.07.17.759-00.07.20.560.mp4	openasl
xHq-TBEeblU-00:04:24.800-00:04:29.120	Amy thank you for sharing this powerful artwork.	4.35	8	D:\signbridge_dataset\openasl\train\xHq-TBEeblU-00.04.24.800-00.04.29.120.mp4	openasl
EFaag-4WI58_7-2-rgb_front	There are draw two cards to play this and draw two cards instead of placing your card down.	5.55	18	D:\signbridge_dataset\how2sign\train\EFaag-4WI58_7-2-rgb_front.mp4	how2sign
4Af-nxPvbgY_13-5-rgb_front	That's called a post route.	1.55	5	D:\signbridge_dataset\how2sign\train\4Af-nxPvbgY_13-5-rgb_front.mp4	how2sign
1VbIAziTNoE_7-5-rgb_front	Hold it up there for about two or three seconds.	3.3	10	D:\signbridge_dataset\how2sign\train\1VbIAziTNoE_7-5-rgb_front.mp4	how2sign
iveNZzCRtR0-00:01:36.859-00:01:39.379	We have some good news to report from Northern California.	2.52	10	D:\signbridge_dataset\openasl\train\iveNZzCRtR0-00.01.36.859-00.01.39.379.mp4	openasl
2LmjgQZmc64_7-8-rgb_front	So warming up the oil and I'm going to double check in with you before I even touch you at all.	5.25	21	D:\signbridge_dataset\how2sign\train\2LmjgQZmc64_7-8-rgb_front.mp4	how2sign
ICBGc3FXFyQ-00:04:22.319-00:04:30.000	NAD became involved and worked with some of 4201 Superintendents to figure out ways to protect the schools through politics and community action.	7.7	23	D:\signbridge_dataset\openasl\train\ICBGc3FXFyQ-00.04.22.319-00.04.30.000.mp4	openasl
GhW-Vo0-w8k-00:13:46.115-00:13:50.995	He claimed to have genetically edited a third baby.	4.9	9	D:\signbridge_dataset\openasl\train\GhW-Vo0-w8k-00.13.46.115-00.13.50.995.mp4	openasl
EslZp7UiTck-00:10:28.326-00:10:30.062	It speaks for itself.	1.75	4	D:\signbridge_dataset\openasl\train\EslZp7UiTck-00.10.28.326-00.10.30.062.mp4	openasl
1ptbP5xTIdw_13-8-rgb_front	Rotate those knees, get them warmed up, and you're ready to go.	2.4	12	D:\signbridge_dataset\how2sign\train\1ptbP5xTIdw_13-8-rgb_front.mp4	how2sign
BfUPRI3h4vo-00:11:25.183-00:11:31.856	Zhou also mentioned that she feels like this is a new hope for the Deaf community in China.	6.673	18	D:\signbridge_dataset\openasl\train\BfUPRI3h4vo-00.11.25.183-00.11.31.856.mp4	openasl
0CGoYyy61p8_15-8-rgb_front	So, we have a little bit of a different kind of dress.	2.6	12	D:\signbridge_dataset\how2sign\train\0CGoYyy61p8_15-8-rgb_front.mp4	how2sign
OzcY34ZGRJ0-00:02:19.719-00:02:24.479	We must warn you, the video you're about to see is disturbing.	4.76	13	D:\signbridge_dataset\openasl\train\OzcY34ZGRJ0-00.02.19.719-00.02.24.479.mp4	openasl
eWlDjpFLYqU-00:02:37.074-00:02:39.617	He also observed the rocks.	2.55	5	D:\signbridge_dataset\openasl\train\eWlDjpFLYqU-00.02.37.074-00.02.39.617.mp4	openasl
UiQXOTBxiVM-00:02:26.080-00:02:30.560	I don t complain but go into isolation and rest.	4.5	10	D:\signbridge_dataset\openasl\train\UiQXOTBxiVM-00.02.26.080-00.02.30.560.mp4	openasl
DoASe1QfXuI_0-3-rgb_front	With a simple wound, we can go from this step, on to the vet wrap, with a similar idea.	5.75	19	D:\signbridge_dataset\how2sign\train\DoASe1QfXuI_0-3-rgb_front.mp4	how2sign
07EGkSiMsL0_12-5-rgb_front	So now we continue.	1.7	4	D:\signbridge_dataset\how2sign\train\07EGkSiMsL0_12-5-rgb_front.mp4	how2sign
8y3qgSwNDEg-00:02:37.020-00:02:44.500	People attend to see different technologies and innovative products that are invented before major distribution.	7.5	15	D:\signbridge_dataset\openasl\train\8y3qgSwNDEg-00.02.37.020-00.02.44.500.mp4	openasl
BZqXT5UYUD8_13-5-rgb_front	So make sure you check that before you start, take advantage of that facility.	5.0	14	D:\signbridge_dataset\how2sign\val\BZqXT5UYUD8_13-5-rgb_front.mp4	how2sign
0JH35Eyysww_4-5-rgb_front	There's one, and two.	3.9	4	D:\signbridge_dataset\how2sign\train\0JH35Eyysww_4-5-rgb_front.mp4	how2sign
IEf4PpwwHFY-00:19:23.953-00:19:28.666	I will share my experiences of being in an independent, fundamentalist church.	4.713	12	D:\signbridge_dataset\openasl\train\IEf4PpwwHFY-00.19.23.953-00.19.28.666.mp4	openasl
f9IWQ5RfWOE-00:01:58.150-00:02:04.957	If the mother has diabetes or high blood pressure, that can impact the pregnancy.	6.807	14	D:\signbridge_dataset\openasl\train\f9IWQ5RfWOE-00.01.58.150-00.02.04.957.mp4	openasl
0C_NjyLtHwc_50-8-rgb_front	I like to do maybe three or four runs through it before I tie it off.	4.95	16	D:\signbridge_dataset\how2sign\train\0C_NjyLtHwc_50-8-rgb_front.mp4	how2sign
1IHiA_6XXrI_14-5-rgb_front	And I guess this could also be like a hip hop outfit if you really wanted it to be, but it's not my intention.	7.2	24	D:\signbridge_dataset\how2sign\train\1IHiA_6XXrI_14-5-rgb_front.mp4	how2sign
cN11VMtIguw_0-8-rgb_front	You want to make sure that you always apply your wax in the same direction the hair grows.	3.95	18	D:\signbridge_dataset\how2sign\train\cN11VMtIguw_0-8-rgb_front.mp4	how2sign
1cT9kp1pI8A-00:14:20.900-00:14:28.826	The Oklahoma City Police Department shared Joy's story on their Facebook page.	7.95	13	D:\signbridge_dataset\openasl\train\1cT9kp1pI8A-00.14.20.900-00.14.28.826.mp4	openasl
B_tPIrQM91w_5-8-rgb_front	You don't want to use anything that has too much color, that's going to give too much definition or a line.	4.45	21	D:\signbridge_dataset\how2sign\train\B_tPIrQM91w_5-8-rgb_front.mp4	how2sign
bjQrRezhvQU_24-1-rgb_front	And as an artist, as a calligrapher you certainly have your choice about that.	3.45	14	D:\signbridge_dataset\how2sign\train\bjQrRezhvQU_24-1-rgb_front.mp4	how2sign
Ec9KthfKXXI_3-8-rgb_front	I'm going to eventually show you several examples of what to wear and what not to wear on this first date.	6.0	21	D:\signbridge_dataset\how2sign\train\Ec9KthfKXXI_3-8-rgb_front.mp4	how2sign
prIWs5lp7oU-00:15:57.419-00:16:00.419	We just completed our third week.	3.0	6	D:\signbridge_dataset\openasl\train\prIWs5lp7oU-00.15.57.419-00.16.00.419.mp4	openasl
1jOUjpZ8ZzA-00:05:17.233-00:05:21.398	We are going to start working on creating your communication plan today.	4.165	12	D:\signbridge_dataset\openasl\train\1jOUjpZ8ZzA-00.05.17.233-00.05.21.398.mp4	openasl
1bJg-DSYR8k_5-8-rgb_front	Some things you may want to do small.	1.75	8	D:\signbridge_dataset\how2sign\train\1bJg-DSYR8k_5-8-rgb_front.mp4	how2sign
SwFyqUF_lhg-00:06:23.882-00:06:26.952	This is a product of TSD.	3.07	6	D:\signbridge_dataset\openasl\train\SwFyqUF_lhg-00.06.23.882-00.06.26.952.mp4	openasl
u919vf-yghQ-00:17:18.037-00:17:20.663	Thank you for sharing your stories.	2.65	6	D:\signbridge_dataset\openasl\train\u919vf-yghQ-00.17.18.037-00.17.20.663.mp4	openasl
rauGrSZ00lg-00:04:51.439-00:04:56.759	He faces a maximum of 20 years in prison and a $250,000 fine.	5.32	13	D:\signbridge_dataset\openasl\train\rauGrSZ00lg-00.04.51.439-00.04.56.759.mp4	openasl
evvA531rreo-00:05:33.959-00:05:40.000	Number one: fever is a key sign of COVID-19.	6.05	9	D:\signbridge_dataset\openasl\train\evvA531rreo-00.05.33.959-00.05.40.000.mp4	openasl
0uCaKKqoPSk_6-8-rgb_front	Work on top of it or dig some of it out and put some good soil in.	3.85	17	D:\signbridge_dataset\how2sign\train\0uCaKKqoPSk_6-8-rgb_front.mp4	how2sign
PX29D1vHus8-00:03:19.759-00:03:23.680	This is what happened in the courtroom yesterday.	3.921	8	D:\signbridge_dataset\openasl\train\PX29D1vHus8-00.03.19.759-00.03.23.680.mp4	openasl
1ljAz5cBwjQ_15-1-rgb_front	Look, I'm seeing you, and I'm dating you, and I'm not seeing someone else.	3.3	14	D:\signbridge_dataset\how2sign\train\1ljAz5cBwjQ_15-1-rgb_front.mp4	how2sign
u919vf-yghQ-00:11:09.460-00:11:15.758	She has pushed the bill, but after the demonstrations and protests, she has apologized and suspended the bill.	6.3	18	D:\signbridge_dataset\openasl\train\u919vf-yghQ-00.11.09.460-00.11.15.758.mp4	openasl
55bITHs7Kyc_5-3-rgb_front	You always want to put your detergent in first, then go ahead, and put your jeans in.	7.2	17	D:\signbridge_dataset\how2sign\train\55bITHs7Kyc_5-3-rgb_front.mp4	how2sign
l97V32eVY9g-00:02:33.719-00:02:37.319	This is my 6th, actually 5th time, coming to Deaflympics.	3.6	10	D:\signbridge_dataset\openasl\train\l97V32eVY9g-00.02.33.719-00.02.37.319.mp4	openasl
I4RR6Va9LZA-00:00:45.960-00:00:52.740	I type down the news, film myself signing it, then edit it, and post it.	6.8	15	D:\signbridge_dataset\openasl\train\I4RR6Va9LZA-00.00.45.960-00.00.52.740.mp4	openasl
WyKmcuFe060-00:00:30.559-00:00:32.939	"Why is it called ""Mastyl Signs?"""	2.4	6	D:\signbridge_dataset\openasl\train\WyKmcuFe060-00.00.30.559-00.00.32.939.mp4	openasl
3LtXtL6PX0Q_19-5-rgb_front	They're soft and mushy at the top.	2.15	7	D:\signbridge_dataset\how2sign\train\3LtXtL6PX0Q_19-5-rgb_front.mp4	how2sign
H6q0riimCDI-00:08:14.759-00:08:22.040	The box was only offered to the media and bloggers.	7.3	10	D:\signbridge_dataset\openasl\train\H6q0riimCDI-00.08.14.759-00.08.22.040.mp4	openasl
14z8c3QqV0E_11-8-rgb_front	Additionally it is always a good idea to test it one more time.	3.7	13	D:\signbridge_dataset\how2sign\train\14z8c3QqV0E_11-8-rgb_front.mp4	how2sign
09B_3NBFoM8_10-5-rgb_front	We may ask some more interesting questions.	2.8	7	D:\signbridge_dataset\how2sign\train\09B_3NBFoM8_10-5-rgb_front.mp4	how2sign
RygecVXnBB0-00:15:20.884-00:15:23.182	This was very recent.	2.3	4	D:\signbridge_dataset\openasl\train\RygecVXnBB0-00.15.20.884-00.15.23.182.mp4	openasl
Z4ffuzkCH9M-00:13:29.432-00:13:36.981	The Daily Moth reached out to Ruslan and his deaf parents, Arthur and Amanda, for an interview.	7.55	17	D:\signbridge_dataset\openasl\train\Z4ffuzkCH9M-00.13.29.432-00.13.36.981.mp4	openasl
_-UMuMA8hPQ-00:03:54.719-00:04:02.360	The hotel is currently under renovation but there were some guests staying there.	7.65	13	D:\signbridge_dataset\openasl\train\_-UMuMA8hPQ-00.03.54.719-00.04.02.360.mp4	openasl
Mci9oyb5V2E-00:01:03.000-00:01:11.000	My presentation will show how to do the same thing so come watch!	8.0	13	D:\signbridge_dataset\openasl\train\Mci9oyb5V2E-00.01.03.000-00.01.11.000.mp4	openasl
tKxeCOzn5So-00:00:32.679-00:00:35.460	The more you know, the more prepared you will be for an interview.	2.8	13	D:\signbridge_dataset\openasl\train\tKxeCOzn5So-00.00.32.679-00.00.35.460.mp4	openasl
2KGzerm1dT0_1-5-rgb_front	I'm the owner of a local fish store in Lindon, Utah, called Reef Runners.	5.0	14	D:\signbridge_dataset\how2sign\train\2KGzerm1dT0_1-5-rgb_front.mp4	how2sign
M56Fdz5GAx4-00:02:01.370-00:02:07.168	"There were several people who sent messages to ""The Daily Moth"" saying they felt the ground shaking."	5.8	17	D:\signbridge_dataset\openasl\train\M56Fdz5GAx4-00.02.01.370-00.02.07.168.mp4	openasl
RnP4StkyDMc-00:07:43.879-00:07:49.899	They called me back in and, of course, I was little nervous when I sat down.	6.02	16	D:\signbridge_dataset\openasl\train\RnP4StkyDMc-00.07.43.879-00.07.49.899.mp4	openasl
EFaag-4WI58_6-2-rgb_front	Wild cards are allowed to play any time.	2.75	8	D:\signbridge_dataset\how2sign\train\EFaag-4WI58_6-2-rgb_front.mp4	how2sign
OtSXwPwHRx4-00:01:19.959-00:01:21.840	So, October 20th is a very important day!	1.9	8	D:\signbridge_dataset\openasl\train\OtSXwPwHRx4-00.01.19.959-00.01.21.840.mp4	openasl
2Z3CpALUO9o_26-8-rgb_front	I've had it for years a little alcohol, isopropyl alcohol.	3.25	10	D:\signbridge_dataset\how2sign\train\2Z3CpALUO9o_26-8-rgb_front.mp4	how2sign
sb51jo_2h8o-00:07:06.160-00:07:12.480	Double check your salad and wrap products.	6.35	7	D:\signbridge_dataset\openasl\train\sb51jo_2h8o-00.07.06.160-00.07.12.480.mp4	openasl
0wf7V55xjvQ_7-8-rgb_front	We sell a lot of them here at All or Nothing.	2.4	11	D:\signbridge_dataset\how2sign\train\0wf7V55xjvQ_7-8-rgb_front.mp4	how2sign
K0Zbzc0dDFE-00:00:44.719-00:00:51.539	Today, I encourage you to consider ways to partner with other disability related organizations to achieve our mutual goals.	6.85	19	D:\signbridge_dataset\openasl\train\K0Zbzc0dDFE-00.00.44.719-00.00.51.539.mp4	openasl
chdVD0wH8HU_15-5-rgb_front	And it works great.	1.5	4	D:\signbridge_dataset\how2sign\train\chdVD0wH8HU_15-5-rgb_front.mp4	how2sign
9HApTTCD_ZA-00:00:49.799-00:00:51.200	The court didn't see this.	1.401	6	D:\signbridge_dataset\openasl\train\9HApTTCD_ZA-00.00.49.799-00.00.51.200.mp4	openasl
FXfNRvClUfE-00:03:27.719-00:03:34.000	Multiple states in the southeastern U.S. were affected.	6.3	8	D:\signbridge_dataset\openasl\train\FXfNRvClUfE-00.03.27.719-00.03.34.000.mp4	openasl
Rw5a3Cp57Ko-00:03:51.479-00:03:56.340	The fines go up even more if you're speeding.	4.861	10	D:\signbridge_dataset\openasl\train\Rw5a3Cp57Ko-00.03.51.479-00.03.56.340.mp4	openasl
6ozfmRow9e0-00:00:41.679-00:00:45.299	The policy prevented her from doing her job.	3.65	8	D:\signbridge_dataset\openasl\train\6ozfmRow9e0-00.00.41.679-00.00.45.299.mp4	openasl
eWlDjpFLYqU-00:13:51.788-00:13:58.086	Mavrick said he threw it in the river.	6.3	8	D:\signbridge_dataset\openasl\train\eWlDjpFLYqU-00.13.51.788-00.13.58.086.mp4	openasl
iy0MP4bYx7I-00:06:57.120-00:07:01.040	This means scheduling transfers from your checking account your savings account every pay period.	3.92	14	D:\signbridge_dataset\openasl\train\iy0MP4bYx7I-00.06.57.120-00.07.01.040.mp4	openasl
clXjA4Ok8Bs_13-5-rgb_front	Choose a game that incorporates everyone.	3.25	6	D:\signbridge_dataset\how2sign\train\clXjA4Ok8Bs_13-5-rgb_front.mp4	how2sign
8NRDuefNAB8-00:15:20.628-00:15:22.462	I ran into a mall.	1.85	5	D:\signbridge_dataset\openasl\train\8NRDuefNAB8-00.15.20.628-00.15.22.462.mp4	openasl
vGftbP-0Z6Q-00:04:54.040-00:04:59.708	The Americans got my heart racing and put up a fight until they made a bad move to my relief.	5.668	20	D:\signbridge_dataset\openasl\train\vGftbP-0Z6Q-00.04.54.040-00.04.59.708.mp4	openasl
1EV7AT_lBno_15-5-rgb_front	As the flier, and the female, you are going to dip on his ready, one two.	6.7	16	D:\signbridge_dataset\how2sign\train\1EV7AT_lBno_15-5-rgb_front.mp4	how2sign
4cHEmCgi4gI-00:00:14.380-00:00:18.420	However, most of them do not receive support in learning sign language.	4.05	12	D:\signbridge_dataset\openasl\train\4cHEmCgi4gI-00.00.14.380-00.00.18.420.mp4	openasl
JHpw0dzow8o-00:05:54.240-00:05:56.480	Take a look here.	2.25	4	D:\signbridge_dataset\openasl\train\JHpw0dzow8o-00.05.54.240-00.05.56.480.mp4	openasl
Ai6E8ArWukM-00:03:26.919-00:03:34.158	If you're Deaf and you find yourself caught in an active shooter situation, would you know what to do?	7.25	20	D:\signbridge_dataset\openasl\train\Ai6E8ArWukM-00.03.26.919-00.03.34.158.mp4	openasl
AgraECvNR1A-00:05:16.519-00:05:23.800	Someone in California became a multi-millionaire overnight.	7.3	8	D:\signbridge_dataset\openasl\train\AgraECvNR1A-00.05.16.519-00.05.23.800.mp4	openasl
SWI4H8_iaJE-00:18:28.707-00:18:30.808	We very much appreciate her.	2.101	5	D:\signbridge_dataset\openasl\train\SWI4H8_iaJE-00.18.28.707-00.18.30.808.mp4	openasl
BlhCuryvt88_30-8-rgb_front	You can see how that clay is just being forced into the position.	3.75	13	D:\signbridge_dataset\how2sign\train\BlhCuryvt88_30-8-rgb_front.mp4	how2sign
1XOuWR5CP6o_1-5-rgb_front	So once again, I'm going to turn the air filter on.	3.45	11	D:\signbridge_dataset\how2sign\train\1XOuWR5CP6o_1-5-rgb_front.mp4	how2sign
c9tN81ztR5M-00:01:14.120-00:01:21.840	"He actually said actor Leonardo DiCaprio is ""donating money to set the Amazon on fire."""	7.72	15	D:\signbridge_dataset\openasl\train\c9tN81ztR5M-00.01.14.120-00.01.21.840.mp4	openasl
0vLMr2lZ0sg-00:04:43.000-00:04:49.439	The case, in the wake of Floyd's death, is now getting added attention.	6.45	14	D:\signbridge_dataset\openasl\train\0vLMr2lZ0sg-00.04.43.000-00.04.49.439.mp4	openasl
3ntc51P5qjI_13-8-rgb_front	So you could say they move briskly across the stage.	5.05	10	D:\signbridge_dataset\how2sign\train\3ntc51P5qjI_13-8-rgb_front.mp4	how2sign
