vid	yid	start	end	text	duration_sec	word_count	split	keypoint_path	n_frames
X6tsCeIC4fc-00:03:28.240-00:03:29.782	X6tsCeIC4fc	00:03:28.240	00:03:29.782	That's a good question.	1.5420000000000016	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\X6tsCeIC4fc-00-03-28.240-00-03-29.782.npz	31
X6tsCeIC4fc-00:03:23.024-00:03:28.240	X6tsCeIC4fc	00:03:23.024	00:03:28.240	So does that mean the camp is only open for people in New Jersey or is anyone invited to come?	5.216000000000008	20	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\X6tsCeIC4fc-00-03-23.024-00-03-28.240.npz	104
X6tsCeIC4fc-00:03:16.180-00:03:18.570	X6tsCeIC4fc	00:03:16.180	00:03:18.570	That's a great idea!	2.3899999999999864	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\X6tsCeIC4fc-00-03-16.180-00-03-18.570.npz	48
X6tsCeIC4fc-00:03:40.824-00:03:45.375	X6tsCeIC4fc	00:03:40.824	00:03:45.375	But by inviting other states it achieves our goal of expansion.	4.550999999999988	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\X6tsCeIC4fc-00-03-40.824-00-03-45.375.npz	91
2FvaJMgoK6Q-00:05:49.519-00:05:56.480	2FvaJMgoK6Q	00:05:49.519	00:05:56.480	Also for the first time ever, Sign1News is introducing 360 videos, starting with our NASCAR experience this weekend.	6.961000000000013	18	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-05-49.519-00-05-56.480.npz	139
2FvaJMgoK6Q-00:01:26.180-00:01:28.439	2FvaJMgoK6Q	00:01:26.180	00:01:28.439	Check it out!	2.258999999999986	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-01-26.180-00-01-28.439.npz	45
2FvaJMgoK6Q-00:00:48.320-00:00:54.640	2FvaJMgoK6Q	00:00:48.320	00:00:54.640	What an amazing experience!	6.32	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-00-48.320-00-00-54.640.npz	126
2FvaJMgoK6Q-00:00:29.300-00:00:32.780	2FvaJMgoK6Q	00:00:29.300	00:00:32.780	Here are your top stories for today.	3.4800000000000004	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-00-29.300-00-00-32.780.npz	70
Ct-0LgiwtBs-00:13:26.259-00:13:29.740	Ct-0LgiwtBs	00:13:26.259	00:13:29.740	Your language.	3.4809999999999945	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-13-26.259-00-13-29.740.npz	70
Ct-0LgiwtBs-00:13:24.659-00:13:26.259	Ct-0LgiwtBs	00:13:24.659	00:13:26.259	Your life.	1.6000000000000227	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-13-24.659-00-13-26.259.npz	32
Ct-0LgiwtBs-00:13:23.240-00:13:24.659	Ct-0LgiwtBs	00:13:23.240	00:13:24.659	Sign1News.	1.4189999999999827	1	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-13-23.240-00-13-24.659.npz	28
Ct-0LgiwtBs-00:13:19.279-00:13:23.240	Ct-0LgiwtBs	00:13:19.279	00:13:23.240	Remember to like us on Facebook and follow us on Twitter.	3.9610000000000127	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-13-19.279-00-13-23.240.npz	79
Ct-0LgiwtBs-00:13:14.120-00:13:16.200	Ct-0LgiwtBs	00:13:14.120	00:13:16.200	And those are your top stories for today.	2.080000000000041	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-13-14.120-00-13-16.200.npz	42
2FvaJMgoK6Q-00:00:24.719-00:00:26.199	2FvaJMgoK6Q	00:00:24.719	00:00:26.199	Hello everyone.	1.4800000000000004	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-00-24.719-00-00-26.199.npz	30
Ct-0LgiwtBs-00:12:43.059-00:12:49.480	Ct-0LgiwtBs	00:12:43.059	00:12:49.480	Apple said it has a fix for the problem and will release it in a software update later in the week.	6.421000000000049	21	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-12-43.059-00-12-49.480.npz	128
2FvaJMgoK6Q-00:10:45.379-00:10:52.559	2FvaJMgoK6Q	00:10:45.379	00:10:52.559	The comic book's creator says it will be released in May.	7.17999999999995	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-10-45.379-00-10-52.559.npz	144
2FvaJMgoK6Q-00:09:40.899-00:09:44.159	2FvaJMgoK6Q	00:09:40.899	00:09:44.159	And now she is a superhero!	3.259999999999991	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-09-40.899-00-09-44.159.npz	65
2FvaJMgoK6Q-00:09:05.879-00:09:08.440	2FvaJMgoK6Q	00:09:05.879	00:09:08.440	Then it will go to Trump's desk.	2.5610000000000355	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-09-05.879-00-09-08.440.npz	51
2FvaJMgoK6Q-00:07:22.959-00:07:30.959	2FvaJMgoK6Q	00:07:22.959	00:07:30.959	The victims were found dead after police responded to a wellness check.	8.0	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-07-22.959-00-07-30.959.npz	160
2FvaJMgoK6Q-00:09:08.440-00:09:14.120	2FvaJMgoK6Q	00:09:08.440	00:09:14.120	Trump says he would veto the resolution.	5.67999999999995	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-09-08.440-00-09-14.120.npz	114
Ct-0LgiwtBs-00:06:29.120-00:06:35.879	Ct-0LgiwtBs	00:06:29.120	00:06:35.879	Four officers were struck by gunfire, another injured his knee.	6.759000000000015	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-06-29.120-00-06-35.879.npz	135
Ct-0LgiwtBs-00:05:43.600-00:05:51.259	Ct-0LgiwtBs	00:05:43.600	00:05:51.259	"This game will be as challenging as any game we've ever played because the Rams are great team."""	7.658999999999992	19	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-05-43.600-00-05-51.259.npz	153
Ct-0LgiwtBs-00:05:36.399-00:05:43.600	Ct-0LgiwtBs	00:05:36.399	00:05:43.600	That was a good memory but this week I'm not thinking about that particular game.	7.201000000000022	16	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-05-36.399-00-05-43.600.npz	144
Ct-0LgiwtBs-00:05:28.259-00:05:30.279	Ct-0LgiwtBs	00:05:28.259	00:05:30.279	[Reporter] So the Super Bowl is back in Atlanta.	2.019999999999982	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-05-28.259-00-05-30.279.npz	40
Ct-0LgiwtBs-00:05:22.819-00:05:26.959	Ct-0LgiwtBs	00:05:22.819	00:05:26.959	And it's nice when the older players recognize younger players in that way.	4.139999999999986	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-05-22.819-00-05-26.959.npz	83
Ct-0LgiwtBs-00:06:35.879-00:06:42.000	Ct-0LgiwtBs	00:06:35.879	00:06:42.000	When the firing ceased, the two suspects were dead at the scene.	6.120999999999981	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-06-35.879-00-06-42.000.npz	122
Ct-0LgiwtBs-00:05:07.560-00:05:08.879	Ct-0LgiwtBs	00:05:07.560	00:05:08.879	"Keep it up."""	1.3190000000000168	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-05-07.560-00-05-08.879.npz	26
Ct-0LgiwtBs-00:05:00.240-00:05:07.560	Ct-0LgiwtBs	00:05:00.240	00:05:07.560	"I remember Lawyer and Ty Law came up to me and said ""Man you really work hard and you're doing a good job."	7.319999999999993	24	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-05-00.240-00-05-07.560.npz	146
Ct-0LgiwtBs-00:04:53.000-00:05:00.240	Ct-0LgiwtBs	00:04:53.000	00:05:00.240	I had made a lot of progress with my physical abilities.	7.240000000000009	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-04-53.000-00-05-00.240.npz	145
Ct-0LgiwtBs-00:04:50.579-00:04:53.000	Ct-0LgiwtBs	00:04:50.579	00:04:53.000	That was back in 2001.	2.4209999999999923	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-04-50.579-00-04-53.000.npz	48
Ct-0LgiwtBs-00:04:48.000-00:04:50.579	Ct-0LgiwtBs	00:04:48.000	00:04:50.579	I remember my second year coming into training camp.	2.579000000000008	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-04-48.000-00-04-50.579.npz	52
Ct-0LgiwtBs-00:04:36.459-00:04:37.779	Ct-0LgiwtBs	00:04:36.459	00:04:37.779	I'm ready for the Super Bowl.	1.3199999999999932	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-04-36.459-00-04-37.779.npz	26
Ct-0LgiwtBs-00:04:35.040-00:04:36.459	Ct-0LgiwtBs	00:04:35.040	00:04:36.459	I don't know what you're talking about.	1.4189999999999827	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-04-35.040-00-04-36.459.npz	28
Ct-0LgiwtBs-00:04:31.819-00:04:35.040	Ct-0LgiwtBs	00:04:31.819	00:04:35.040	Aw man I had 100 yards games two games ago.	3.221000000000004	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-04-31.819-00-04-35.040.npz	64
Ct-0LgiwtBs-00:05:08.879-00:05:14.519	Ct-0LgiwtBs	00:05:08.879	00:05:14.519	It was really cool because obviously I wasn't playing at that time.	5.639999999999986	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-05-08.879-00-05-14.519.npz	113
Ct-0LgiwtBs-00:07:02.160-00:07:05.120	Ct-0LgiwtBs	00:07:02.160	00:07:05.120	Both are listed in critical condition.	2.9599999999999795	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-07-02.160-00-07-05.120.npz	59
Ct-0LgiwtBs-00:06:55.079-00:07:02.139	Ct-0LgiwtBs	00:06:55.079	00:07:02.139	One officer was life-flighted from the scene, two had to undergo surgery.	7.060000000000002	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-06-55.079-00-07-02.139.npz	141
Ct-0LgiwtBs-00:09:22.440-00:09:29.419	Ct-0LgiwtBs	00:09:22.440	00:09:29.419	At least two deaths have already been linked to this week's cold weather.	6.978999999999928	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-09-22.440-00-09-29.419.npz	140
Ct-0LgiwtBs-00:08:15.860-00:08:21.459	Ct-0LgiwtBs	00:08:15.860	00:08:21.459	Smollett was able to take himself to the hospital where he is in good condition.	5.5989999999999895	15	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-08-15.860-00-08-21.459.npz	112
Ct-0LgiwtBs-00:04:15.209-00:04:18.379	Ct-0LgiwtBs	00:04:15.209	00:04:18.379	It's like a mini homecoming so to speak.	3.170000000000016	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Ct-0LgiwtBs-00-04-15.209-00-04-18.379.npz	63
2FvaJMgoK6Q-00:11:28.539-00:11:34.720	2FvaJMgoK6Q	00:11:28.539	00:11:34.720	Just like the cereal, the beer is sweetened with marshmallows.	6.18100000000004	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-11-28.539-00-11-34.720.npz	124
Be7Kg0uuaBo-00:01:48.459-00:01:53.840	Be7Kg0uuaBo	00:01:48.459	00:01:53.840	In this week's vlog, Jethro introduces us to one of his biggest supporters.	5.381	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-01-48.459-00-01-53.840.npz	108
Be7Kg0uuaBo-00:01:46.420-00:01:48.459	Be7Kg0uuaBo	00:01:46.420	00:01:48.459	And luckily he's not taking this journey alone.	2.039000000000001	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-01-46.420-00-01-48.459.npz	41
Be7Kg0uuaBo-00:01:38.599-00:01:46.420	Be7Kg0uuaBo	00:01:38.599	00:01:46.420	He says he has to take this journey literally one step at a time until he reaches his ultimate weight loss goal of losing 50 pounds.	7.821000000000012	26	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-01-38.599-00-01-46.420.npz	156
Be7Kg0uuaBo-00:01:35.659-00:01:38.599	Be7Kg0uuaBo	00:01:35.659	00:01:38.599	But he didn't stop.	2.9399999999999977	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-01-35.659-00-01-38.599.npz	59
Be7Kg0uuaBo-00:01:27.939-00:01:35.659	Be7Kg0uuaBo	00:01:27.939	00:01:35.659	Jethro says it was a great reminder that he is human and he will suffer some setbacks along his weight loss journey.	7.719999999999999	22	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-01-27.939-00-01-35.659.npz	154
Be7Kg0uuaBo-00:01:12.019-00:01:16.200	Be7Kg0uuaBo	00:01:12.019	00:01:16.200	But he did hit a speed bump this week.	4.180999999999997	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-01-12.019-00-01-16.200.npz	84
Be7Kg0uuaBo-00:01:06.879-00:01:12.019	Be7Kg0uuaBo	00:01:06.879	00:01:12.019	So far he's only missed one day and that was because of bad weather.	5.140000000000001	15	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-01-06.879-00-01-12.019.npz	103
Be7Kg0uuaBo-00:00:43.479-00:00:45.899	Be7Kg0uuaBo	00:00:43.479	00:00:45.899	Here are your top stories for today.	2.4200000000000017	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-00-43.479-00-00-45.899.npz	48
Be7Kg0uuaBo-00:00:42.060-00:00:43.479	Be7Kg0uuaBo	00:00:42.060	00:00:43.479	I'm Crystal Cousineau.	1.418999999999997	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-00-42.060-00-00-43.479.npz	28
Be7Kg0uuaBo-00:00:38.679-00:00:42.060	Be7Kg0uuaBo	00:00:38.679	00:00:42.060	Welcome to Sign1News live.	3.381	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-00-38.679-00-00-42.060.npz	68
Be7Kg0uuaBo-00:00:37.219-00:00:38.679	Be7Kg0uuaBo	00:00:37.219	00:00:38.679	Hello everyone.	1.4600000000000009	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-00-37.219-00-00-38.679.npz	29
ovvuXVSsItE-00:07:32.139-00:07:34.959	ovvuXVSsItE	00:07:32.139	00:07:34.959	Your language.	2.819999999999993	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-07-32.139-00-07-34.959.npz	56
ovvuXVSsItE-00:07:29.839-00:07:31.139	ovvuXVSsItE	00:07:29.839	00:07:31.139	Sign1News.	1.3000000000000114	1	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-07-29.839-00-07-31.139.npz	26
ovvuXVSsItE-00:07:26.120-00:07:29.839	ovvuXVSsItE	00:07:26.120	00:07:29.839	Remember to like us on Facebook and follow us on Twitter.	3.718999999999994	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-07-26.120-00-07-29.839.npz	74
Be7Kg0uuaBo-00:01:03.759-00:01:06.819	Be7Kg0uuaBo	00:01:03.759	00:01:06.819	He is walking every day.	3.0600000000000023	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-01-03.759-00-01-06.819.npz	61
ovvuXVSsItE-00:07:24.420-00:07:26.120	ovvuXVSsItE	00:07:24.420	00:07:26.120	Thank you for watching Sign1News.	1.6999999999999886	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-07-24.420-00-07-26.120.npz	34
Be7Kg0uuaBo-00:04:15.879-00:04:22.660	Be7Kg0uuaBo	00:04:15.879	00:04:22.660	But we've also decided to establish sub themes for each day of the week.	6.781000000000034	15	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-04-15.879-00-04-22.660.npz	136
Be7Kg0uuaBo-00:03:48.000-00:03:52.800	Be7Kg0uuaBo	00:03:48.000	00:03:52.800	Here is the official WFD announcement video explaining what topic each day will represent.	4.800000000000011	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-03-48.000-00-03-52.800.npz	96
Be7Kg0uuaBo-00:03:27.879-00:03:32.860	Be7Kg0uuaBo	00:03:27.879	00:03:32.860	"This year's overall theme is ""Sign Language Rights For All."""	4.981000000000023	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-03-27.879-00-03-32.860.npz	100
Be7Kg0uuaBo-00:02:27.000-00:02:32.780	Be7Kg0uuaBo	00:02:27.000	00:02:32.780	I've been slacking on it but decided it was time to get healthy and at the same time support him.	5.780000000000001	21	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-02-27.000-00-02-32.780.npz	116
Be7Kg0uuaBo-00:02:23.379-00:02:27.000	Be7Kg0uuaBo	00:02:23.379	00:02:27.000	It was time for me to get healthy.	3.621000000000009	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Be7Kg0uuaBo-00-02-23.379-00-02-27.000.npz	72
ovvuXVSsItE-00:07:22.860-00:07:24.420	ovvuXVSsItE	00:07:22.860	00:07:24.420	I'm Jethro Wooddall.	1.5600000000000025	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-07-22.860-00-07-24.420.npz	31
ovvuXVSsItE-00:01:26.799-00:01:30.159	ovvuXVSsItE	00:01:26.799	00:01:30.159	In other words, a potent, rapidly intensifying storm system.	3.359999999999985	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-01-26.799-00-01-30.159.npz	67
ovvuXVSsItE-00:01:22.680-00:01:26.799	ovvuXVSsItE	00:01:22.680	00:01:26.799	That's an area of low pressure that drops 24 millibars in 24 hours.	4.119	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-01-22.680-00-01-26.799.npz	82
ovvuXVSsItE-00:01:15.859-00:01:22.680	ovvuXVSsItE	00:01:15.859	00:01:22.680	A rare, inland bomb cyclone is even possible.	6.821000000000012	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-01-15.859-00-01-22.680.npz	136
ovvuXVSsItE-00:00:28.679-00:00:31.039	ovvuXVSsItE	00:00:28.679	00:00:31.039	Here are your top stories for today.	2.360000000000003	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-00-28.679-00-00-31.039.npz	47
ovvuXVSsItE-00:00:25.739-00:00:27.379	ovvuXVSsItE	00:00:25.739	00:00:27.379	Welcome to Sign1News.	1.6400000000000006	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-00-25.739-00-00-27.379.npz	33
2FvaJMgoK6Q-00:12:32.960-00:12:34.399	2FvaJMgoK6Q	00:12:32.960	00:12:34.399	Your life.	1.4389999999999643	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-12-32.960-00-12-34.399.npz	29
2FvaJMgoK6Q-00:12:31.620-00:12:32.960	2FvaJMgoK6Q	00:12:31.620	00:12:32.960	Sign1News.	1.3400000000000318	1	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-12-31.620-00-12-32.960.npz	27
2FvaJMgoK6Q-00:12:22.879-00:12:24.720	2FvaJMgoK6Q	00:12:22.879	00:12:24.720	And those are your top stories for today.	1.841000000000008	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\2FvaJMgoK6Q-00-12-22.879-00-12-24.720.npz	37
ovvuXVSsItE-00:07:21.399-00:07:22.860	ovvuXVSsItE	00:07:21.399	00:07:22.860	And those are your top stories for today.	1.4610000000000127	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-07-21.399-00-07-22.860.npz	29
ovvuXVSsItE-00:07:04.319-00:07:08.540	ovvuXVSsItE	00:07:04.319	00:07:08.540	They finally went in with their guns drawn.	4.221000000000004	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ovvuXVSsItE-00-07-04.319-00-07-08.540.npz	84
